,state,ft,bt,km,transmission,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Engine Displacement,Transmission,Year of Manufacture,Features,Mileage,Engine,Max Power,Torque,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Fuel Suppy System,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Kerb Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,No Door Numbers,Cargo Volumn
408,bangalore,Petrol,Hatchback,"20,000",Automatic,1,Hyundai,Hyundai Grand i10,2017,5606,1.2 Kappa Sportz Option AT,645000.0,2017,Comprehensive,Petrol,5.0,20000,KA51,1197 cc,Automatic,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.9,1197.0,81.86bhp@6000rpm,113,Silver,Kappa VTVT Petrol Engine,1197.0,113.75nm@4000rpm,4,MPFI,No,No,3765,1660,1520,2425,1200,4 Speed,FWD,Power,4.8,Disc,Drum,Tubeless,5,256
409,bangalore,Diesel,SUV,"1,20,000",Automatic,2,Audi,Audi Q7,2013,127,3.0 TDI Quattro Premium Plus,1975000.0,2013,Third Party insurance,Diesel,7.0,120000,KA03,2967 cc,Automatic,2013.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",12.07,2967.0,241.4bhp@3800-4400rpm,550,Others,V-Type Diesel Engine,2967.0,550Nm@1750-2750rpm,6,CRDI,Yes,No,5089,2177,1737,3002,2345kg,8 Speed Tiptronic,AWD,Power,6.0,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",5,355
410,bangalore,Petrol,Hatchback,"45,578",Manual,1,Hyundai,Hyundai i20,2016,1482,Asta 1.2,695000.0,2016,Third Party insurance,Petrol,5.0,45578,KA03,1197 cc,Manual,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.6,1197.0,81.83bhp@6000rpm,114,Red,Kappa VTVT Petrol Engine,1197.0,114.7Nm@4000rpm,4,MPFI,No,No,3985,1734,1505,2570,1066kg,5 Speed,FWD,Power,5.2,Disc,Drum,Tubeless,5,355
411,bangalore,Petrol,Sedan,"1,00,000",Manual,1,Volkswagen,Volkswagen Jetta,2013,1913,1.4 TSI Comfortline,500000.0,2013,Third Party insurance,Petrol,5.0,100000,KA03,1390 cc,Manual,2013.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",14.69,1390.0,120.33bhp@5000rpm,200,White,Turbocharged Intercooled ,1390.0,200Nm@1500-4000rpm,4,MPFI,Yes,No,4644,1778,1453,2633,1403kg,6 Speed,FWD,Power,5.5,Disc,Disc,"Tubeless,Radial",4,355
412,bangalore,Diesel,Sedan,"1,00,000",Automatic,2,BMW,BMW 3 Series,2014,198,320d Luxury Line,1644000.0000000002,2014,Comprehensive,Diesel,5.0,100000,KA51,1995 cc,Automatic,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",22.69,1995.0,190bhp@4000rpm,400,Blue,TwinPower Turbo 4 Cylinder Engine,1995.0,400Nm@1750-2500rpm,4,CRDi,Yes,No,4824,1811,1429,2810,1620,8 Speed,RWD,Power,5.5,Disc,Disc,"Tubeless,Radial",4,355
413,bangalore,Petrol,SUV,"42,000",Manual,1,Ford,Ford Ecosport,2019,6312,1.5 Petrol Titanium Plus BSIV,894999.9999999999,2019,Comprehensive,Petrol,5.0,42000,KA03,1497 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",17.0,1497.0,121.36bhp@6500rpm,150,Silver,Ti-VCT Petrol Engine,1497.0,150Nm@4500rpm,3,Direct Injection,No,No,3998,1765,1647,2519,1274kg,5 Speed,FWD,Power,5.0,Ventilated Disc,Drum,"Tubeless,Radial",4,355
414,bangalore,Petrol,Hatchback,"90,000",Manual,2,Hyundai,Hyundai i10,2013,1573,Sportz Option,350000.0,2013,Third Party insurance,Petrol,5.0,90000,KA42,1197 cc,Manual,2013.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Power Adjustable Exterior Rear View Mirror,Rear Window Wiper,Centeral Locking,Driver Air Bag,Cd Player",20.36,1197.0,78.9bhp@6000rpm,111,Others,DOHC Kappa2 Engine,1197.0,111.8Nm@4000rpm,4,MPFI,No,No,3585,1595,1550,2380,990,5 Speed,FWD,Power,5.0,Ventilated Disc,Drum,"Tubeless,Radial",4,355
415,bangalore,Diesel,Sedan,"70,000",Manual,1,Hyundai,Hyundai Verna,2012,1817,1.6 SX,550000.0,2012,Third Party insurance,Diesel,5.0,70000,KA05,1582 cc,Manual,2012.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",22.32,1582.0,126.32bhp@4000rpm,259,Others,Diesel Engine,1582.0,259.8Nm@1900-2750rpm,4,CRDI,Yes,No,4370,1700,1475,2570,1260,6 Speed ,FWD,Power,5.2,Disc,Disc,"Tubeless,Radial",4,465
416,bangalore,Diesel,SUV,"1,00,000",Automatic,3,Ford,Ford Endeavour,2010,919,3.0L 4X4 AT,750000.0,2010,Third Party insurance,Diesel,7.0,100000,,2953 cc,Automatic,2010.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",11.4,2953.0,153.86bhp@3200rpm,380,Others,TDCi Diesel Engine,2953.0,380Nm@2500rpm,4,Direct Injection Common Rail,Yes,No,5060,1788,1826,2860,2014kg,5 Speed,FWD,Power,6.2,Ventilated Disc,Self Adjusting Drum,"Tubeless,Radial",5,355
417,bangalore,Petrol,Hatchback,"16,306",Manual,1,Maruti,Maruti Ignis,2017,5553,1.2 Zeta BSIV,581000.0,2017,Comprehensive,Petrol,5.0,16306,KA05,1197 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",20.89,1197.0,81.80bhp@6000rpm,113,Blue,1.2-Litre VVT Petrol Engine,1197.0,113Nm@4200rpm,4,MPFI,No,No,3700,1690,1595,2435,835,5 Speed,FWD,Electrical,4.7,Disc,Drum,"Tubeless,Radial",5,355
418,bangalore,Petrol,Hatchback,"25,086",Manual,3,Maruti,Maruti Wagon R,2020,7050,VXI 1.2,513000.0,2020,Comprehensive,Petrol,5.0,25086,KA40,1197 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",20.52,1197.0,81.80bhp@6000rpm,113,White,K12M Petrol Engine,1197.0,113Nm@4200rpm,4,MPFI,No,No,3655,1620,1675,2435,830-845kg,5 Speed,FWD,Power,4.7,Disc,Drum,"Tubeless Tyres, Radial",5,355
419,bangalore,Petrol,Hatchback,"54,845",Manual,1,Maruti,Maruti Baleno,2017,6779,Zeta,650000.0,2017,Third Party insurance,Petrol,5.0,54845,KA53,1197 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",21.01,1197.0,81.80bhp@6000rpm,113,Blue,1.2L VVT Engine,1197.0,113Nm@4200rpm,4,MPFI,No,No,3995,1745,1510,2520,865-890,5 Speed,FWD,Electric,4.9,Disc,Drum,"Tubeless,Radial",5,355
420,bangalore,Diesel,Hatchback,"35,642",Manual,1,Ford,Ford Freestyle,2020,6339,Titanium Diesel BSIV,806000.0,2020,Comprehensive,Diesel,5.0,35642,KA19,1498 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",24.4,1498.0,98.63bhp@3750rpm,215,Red,1.5 litre Diesel Engine,1498.0,215Nm@1750-3000rpm,4,CRDI,No,No,3954,1737,1570,2490,1072Kg,5-Speed,FWD,Power,5.0,Ventilated Disc,Drum,Tubeless,5,257
421,bangalore,Petrol,Hatchback,"22,173",Automatic,1,Maruti,Maruti Baleno,2016,3964,1.2 CVT Delta,725000.0,2016,Third Party,Petrol,5.0,22173,KA03,1197 cc,Automatic,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",21.4,1197.0,83.1bhp@6000rpm,115,Silver,VVT Petrol Engine,1197.0,115Nm@4000rpm,4,MPFI,No,No,3995,1745,1510,2520,910kg,CVT,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",5,355
422,bangalore,Diesel,Sedan,"50,000",Automatic,1,BMW,BMW 5 Series,2018,247,530d M Sport,4950000.0,2018,Comprehensive,Diesel,5.0,50000,KA51,2993 cc,Automatic,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Changer",17.42,2993.0,261.49bhp@4000rpm,620,Blue,TwinPower Turbo Inline 6 Cylinder Engine,2993.0,620Nm@2000-2500rpm,6,CRDi,Twin,No,4936,2126,1466,2975,1715,8-Speed Steptronic,RWD,Power,5.6,Ventilated Disc,Ventilated Disc,"Tubeless, Runflat",4,355
423,bangalore,Petrol,Hatchback,"67,790",Manual,1,Hyundai,Hyundai Grand i10,2014,1549,Sportz,426000.0,2014,Third Party,Petrol,5.0,67790,KA51,1197 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,Cd Player",18.9,1197.0,82bhp@6000rpm,114,Black,Kappa VTVT Petrol Engine,1197.0,114Nm@4000rpm,4,MPFI,No,No,3765,1660,1520,2425,935kg,5 Speed,FWD,Power,4.8,Disc,Drum,Tubeless,5,355
424,bangalore,Petrol,Hatchback,"38,000",Manual,1,Maruti,Maruti Alto K10,2019,7013,VXI Optional,484999.99999999994,2019,Comprehensive,Petrol,5.0,38000,KA05,998 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",23.95,998.0,67.05bhp@6000rpm,90,Maroon,K Series Petrol Engine,998.0,90Nm@3500rpm,3,MPFi,No,No,3545,1515,1475,2360,784kg,5 Speed,FWD,Power,4.6,Ventilated Disc,Drum,"Tubeless,Radial",5,177
425,bangalore,Petrol,Hatchback,"49,713",Manual,2,Honda,Honda Brio,2012,1204,V MT,351000.0,2012,Third Party insurance,Petrol,5.0,49713,KA51,1198 cc,Manual,2012.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",19.4,1198.0,86.8bhp@6000rpm,109,White,i-VTEC Engine,1198.0,109Nm@4500rpm,4,PGM - Fi,No,No,3610,1680,1500,2345,915kg,5 Speed,FWD,Power,4.5,Disc,Drum,"Tubeless,Radial",5,355
426,bangalore,Petrol,Hatchback,"10,002",Manual,1,Renault,Renault KWID,2021,7897,1.0 RXL BSVI,490000.00000000006,2021,Third Party insurance,Petrol,5.0,10002,KA09,999 cc,Manual,2021.0,"Power Steering,Low Fuel Warning Light,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking",21.46,999.0,67.06bhp@5500rpm,91,Red,1.0 SCe,999.0,91Nm@4250rpm,3,,,,3731,1579,1474,2523,699,5 Speed,,Electric,5.0,Disc,Drum,"Radial, Tubeless",5,279
427,bangalore,Diesel,SUV,"46,706",Manual,1,Mahindra,Mahindra XUV500,2017,3807,W10 2WD,1495000.0,2017,Third Party insurance,Diesel,7.0,46706,KA04,2179 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",16.0,2179.0,140bhp@3750rpm,330,Grey,mHawk Diesel Engine,2179.0,330Nm@1600-2800rpm,4,Direct Injection,Yes,No,4585,1890,1785,2700,2010,6 Speed,FWD,Power,5.6,Disc,Disc,Tubeless Tyres,5,355
428,bangalore,Diesel,Hatchback,"90,000",Manual,2,Maruti,Maruti Swift,2014,4164,VDI BSIV,509999.99999999994,2014,Third Party insurance,Diesel,5.0,90000,,1248 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",25.2,1248.0,74bhp@4000rpm,190,Others,DDiS Diesel Engine,1248.0,190Nm@2000rpm,4,CRDI,Yes,No,3840,1735,1530,2450,960Kg,5 Speed,FWD,Power,4.8,Ventilated Disc,Drum,Tubeless Tyres,5,355
429,bangalore,Diesel,SUV,"1,06,000",Automatic,1,BMW,BMW X3,2016,6689,xDrive 20d xLine,2750000.0,2016,Comprehensive,Diesel,5.0,106000,KA51,1995 cc,Automatic,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",18.56,1995.0,187.7bhp@4000rpm,400,White,xDrive20d Diesel Engine,1995.0,400Nm@1750-2500rpm,4,CRDi,Yes,No,4708,1891,1676,2864,1710,8 Speed,4WD,Power,5.95,Disc,Disc,"Tubeless,Radial",5,485
430,bangalore,Petrol,Hatchback,"55,833",Automatic,1,Volkswagen,Volkswagen Polo,2017,1941,GT TSI,1025000.0,2017,Third Party insurance,Petrol,5.0,55833,KA03,1197 cc,Automatic,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.21,1197.0,103.5bhp@5000rpm,175,White,TSI Petrol Engine,1197.0,175Nm@1500-4100rpm,4,Direct Injection,Yes,No,3971,1682,1469,2469,1109 kg,7 Speed,FWD,Power,4.97,Disc,Drum,"Tubeless,Radial",5,280
431,bangalore,Diesel,SUV,"46,716",Automatic,2,Audi,Audi Q3,2015,5905,35 TDI Quattro Premium Plus,2345000.0,2015,Third Party insurance,Diesel,5.0,46716,KA51,1968 cc,Automatic,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",15.73,1968.0,174.33bhp@4200rpm,380,Red,TDI Quattro Diesel Engine,1968.0,380Nm@1750-2500rpm,4,CRDI,Yes,No,4388,2019,1608,2603,1660kg,7-Speed S-Tronic ,AWD,Power,5.9,Disc,Disc,"Tubeless,Radial",5,355
432,bangalore,Diesel,Sedan,"54,000",Manual,1,Skoda,Skoda Rapid,2016,5497,1.5 TDI Style BSIV,825000.0,2016,Comprehensive,Diesel,5.0,54000,KA01,1498 cc,Manual,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",21.13,1498.0,108.6bhp@4000rpm,250,Grey,Diesel Engine,1498.0,250Nm@1500-2500rpm,4,Direct Injection,Yes,No,4413,1699,1466,2552,1210kg,5 Speed,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",4,460
433,bangalore,Diesel,SUV,"68,000",Manual,2,Ford,Ford Ecosport,2016,7356,1.5 Diesel Trend,675000.0,2016,Comprehensive,Diesel,5.0,68000,KA01,1498 cc,Manual,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",21.7,1498.0,98.96bhp@3750rpm,215,Silver,TDCi Diesel Engine,1498.0,215Nm@1750-2500rpm,4,Direct Injection,Yes,No,3998,1765,1647,2519,1275Kg,5 Speed,FWD,Electric,5.3,Ventilated Disc,Drum,"Tubeless,Radial",5,355
434,bangalore,Diesel,Hatchback,"1,13,348",Manual,3,Ford,Ford Figo,2010,1043,Diesel ZXI,190000.0,2010,Comprehensive,Diesel,5.0,113348,KA14,1399 cc,Manual,2010.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Centeral Locking,Child Safety Locks,Cd Player",20.0,1399.0,68.05bhp@4000rpm,160,Grey,Duratorq Diesel Engine,1399.0,160Nm@2000rpm,4,Common Rail,Yes,No,3795,1680,1427,2489,1115kg,5 Speed,FWD,Power,4.9,Ventilated Discs,Drum,"Tubeless,Radial",5,355
435,bangalore,Diesel,Sedan,"1,34,000",Automatic,1,Audi,Audi A6,2014,60,35 TDI Premium,890000.0,2016,Third Party insurance,Diesel,5.0,134000,HR26,1968 cc,Automatic,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",17.68,1968.0,174.33bhp@3750-4200rpm,380,White,TDI Diesel Engine ,1968.0,380Nm@1750-2500rpm,4,CRDI,Yes,No,4915,2086,1455,2912,1660kg,8 Speed,FWD,Power,5.95,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",4,355
436,bangalore,Petrol,SUV,"20,000",Automatic,1,Renault,Renault Kiger,2022,8596,RXT AMT Opt DT,823000.0,2022,Third Party insurance,Petrol,5.0,20000,KA01,999 cc,Automatic,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",19.03,999.0,71.01bhp@6250rpm,96,Silver,1.0L energy,999.0,96Nm@3500rpm,3,MPFi,,,3991,1750,1605,2500,1080,5 Speed,,Electric,5.0,Disc,Drum,"Tubeless, Radial",5,405
437,bangalore,Petrol,Hatchback,"52,311",Manual,1,Maruti,Maruti Swift,2014,10403,VXI,554000.0,2014,Comprehensive,Petrol,5.0,52311,KA19,1197 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio",22.38,1197.0,88.50bhp@6000rpm,113,White,K Series Dual jet,1197.0,113Nm@4400rpm,4,,,,3845,1735,1530,2450,875-905,5-Speed,,Electric,4.8,Disc,Drum,"Radial, Tubeless",5,268
438,bangalore,Petrol,Sedan,"59,514",Manual,1,Maruti,Maruti Swift Dzire,2014,10244,VXI,499000.0,2015,Comprehensive,Petrol,5.0,59514,KA53,1197 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",22.41,1197.0,88.50bhp@6000rpm,113,Black,,1197.0,113Nm@4400rpm,4,,,,3995,1735,1515,2450,880-915,5 Speed,,Electric,4.8,Disc,Drum,"Tubeless, Radial",4,378
439,bangalore,Petrol,SUV,"10,000",Automatic,1,Renault,Renault Kiger,2022,8367,RXZ AMT DT,815000.0,2022,Third Party insurance,Petrol,5.0,10000,KA53,999 cc,Automatic,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",19.03,999.0,71.01bhp@6250rpm,96,Others,1.0L energy,999.0,96Nm@3500rpm,3,MPFi,,,3991,1750,1605,2500,1086,5 Speed,,Electric,5.0,Disc,Drum,"Tubeless, Radial",5,405
440,bangalore,Petrol,Hatchback,"36,743",Manual,1,Maruti,Maruti Baleno,2020,6779,Zeta,719000.0,2020,Third Party,Petrol,5.0,36743,KA03,1197 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",21.01,1197.0,81.80bhp@6000rpm,113,Silver,1.2L VVT Engine,1197.0,113Nm@4200rpm,4,MPFI,No,No,3995,1745,1510,2520,865-890,5 Speed,FWD,Electric,4.9,Disc,Drum,"Tubeless,Radial",5,355
441,bangalore,Petrol,Hatchback,"83,046",Manual,1,Maruti,Maruti Celerio,2015,10356,VXI,372000.0,2015,Third Party,Petrol,5.0,83046,KA04,998 cc,Manual,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking",25.24,998.0,65.71bhp@5500rpm,89,Silver,K10C,998.0,89Nm@3500rpm,3,,,,3695,1655,1555,2435,810,5-Speed,,Electric,5.0,Ventilated Disc,Drum,"Tubeless, Radial",5,313
442,bangalore,Petrol,Hatchback,"10,000",Automatic,1,Maruti,Maruti Celerio,2018,6054,ZXI Optional AMT BSIV,515000.00000000006,2018,Third Party insurance,Petrol,5.0,10000,KA04,998 cc,Automatic,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",23.1,998.0,67.04bhp@6000rpm,90,Others,K10B Engine,998.0,90Nm@3500rpm,3,MPFi,No,No,3695,1600,1560,2425,850kg,5 Speed,FWD,Power,4.7,Ventilated Disc,Drum,"Tubeless, Radial",5,355
443,bangalore,Petrol,Hatchback,"59,420",Manual,2,Honda,Honda Jazz,2016,1339,1.2 V i VTEC,554000.0,2016,Third Party insurance,Petrol,5.0,59420,KA04,1199 cc,Manual,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.7,1199.0,88.7bhp@6000rpm,110,Silver,i-VTEC Petrol Engine,1199.0,110Nm@4800rpm,4,PGM - Fi,No,No,3955,1694,1544,2530,1044kg,5 Speed,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",5,355
444,bangalore,Petrol,Sedan,"4,545",Manual,1,Tata,Tata Tigor,2023,6638,XM,700000.0,2023,Comprehensive,Petrol,5.0,4545,KA41,1199 cc,Manual,2023.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",20.3,1199.0,83.81bhp@4000rpm,114,Grey,Revotron Engine,1199.0,114Nm@3500rpm,3,MPFi,No,No,3992,1677,1537,2450,1035-1062 Kg,5 Speed,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",4,419
445,bangalore,Petrol,Hatchback,"70,404",Manual,1,Maruti,Maruti Swift,2011,10403,VXI,409999.99999999994,2011,Third Party insurance,Petrol,5.0,70404,KA05,1197 cc,Manual,2011.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio",22.38,1197.0,88.50bhp@6000rpm,113,Silver,K Series Dual jet,1197.0,113Nm@4400rpm,4,,,,3845,1735,1530,2450,875-905,5-Speed,,Electric,4.8,Disc,Drum,"Radial, Tubeless",5,268
446,bangalore,Petrol,Sedan,"39,725",Manual,1,Maruti,Maruti Ciaz,2016,4022,VXi Option,685000.0,2016,Third Party,Petrol,5.0,39725,KA05,1373 cc,Manual,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",20.73,1373.0,91.1bhp@6000rpm,130,Silver,k14B VVT Engine,1373.0,130Nm@4000rpm,4,MPFI,No,No,4490,1730,1485,2650,1010kg,5 Speed,FWD,Power,5.4,Ventilated Disc,Drum,"Tubeless, Radial",4,355
447,bangalore,Petrol,Sedan,"10,000",Automatic,1,BMW,BMW 3 Series,2022,7104,330i M Sport,5500000.0,2022,Third Party insurance,Petrol,5.0,10000,,1998 cc,Automatic,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",16.13,1998.0,254.79bhp@5000rpm,400,Others,TwinPower Turbo 4 Cylinder Petrol Engine,1998.0,400Nm@1550-4400rpm,4,Direct Injection,Yes,No,4824,1811,1429,2810,"1,520",8-Speed Steptronic Sport Automatic Transmission,RWD,Power,5.5,Disc,Disc,"Tubeless,Runflat",4,355
448,bangalore,Diesel,SUV,"10,000",Automatic,1,Kia,Kia Seltos,2022,7116,HTK Plus AT D,1800000.0,2022,Third Party insurance,Diesel,5.0,10000,KA01,1493 cc,Automatic,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",17.8,1493.0,113.42bhp@4000rpm,250,Others,1.5L CRDi VGT,1493.0,250nm@1500-2750rpm,4,CRDi,Yes,No,4315,1800,1645,2610,1495,6-Speed,2WD,Electric,5.0,Disc,Disc,"Tubeless,Radial",5,433
449,bangalore,Petrol,Hatchback,"60,000",Manual,2,Maruti,Maruti Wagon R,2006,4336,LXI,180000.0,2006,Third Party insurance,Petrol,5.0,60000,KA03,998 cc,Manual,2006.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Child Safety Locks",18.9,998.0,67.1bhp@6200rpm,90,Others,K Series Petrol Engine,998.0,90Nm@3500rpm,3,MPFI,No,No,3595,1475,1700,2400,870kg,5 Speed,FWD,Power,4.6,Ventilated Disc,Drum,"Tubeless,Radial",4,355
450,bangalore,Petrol,SUV,"50,000",Manual,2,Ford,Ford Ecosport,2018,6087,1.5 Petrol Titanium BSIV,765000.0,2018,Third Party insurance,Petrol,5.0,50000,KA04,1497 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.0,1497.0,121.31bhp@6500rpm,150,Others,Ti-VCT Petrol Engine,1497.0,150Nm@4500rpm,3,Direct Injection,No,No,3998,1765,1647,2519,1242Kg,5 Speed,FWD,Power,5.3,Ventilated Disc,Drum,"Tubeless,Radial",4,355
451,bangalore,Petrol,SUV,"10,000",Manual,1,MG,MG Hector,2023,9544,1.5 Turbo Smart pro BSVI,1950000.0,2023,Third Party insurance,Petrol,5.0,10000,KA14,1451 cc,Manual,2023.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",13.79,1451.0,141bhp@5000rpm,250,Others,1.5 L Turbocharged Intercooled,1451.0,250Nm@1600-3600rpm,4,,,,4699,1835,1760,2750,1620,6-speed,FWD,Power,5.0,Disc,Disc,"Tubeless, Radial",5,587
